,UserName,Contents,Label
359,make****,조국은 저걸가지고  국민이 절대적으로 자신을 지지한다 생각하고  믿을거다. 조국이란 놈은  그러고도  남을 인간이다.,1
1882,바람부는데로,문재인일당이 하는 말~~~광화문에서 집회하는 이 것 들은 국민이 아니다. 이런뜻?,0
1096,dhfzlf,"갱향,한겨레,jtbc, 예네들은 옛날부터 그저 삐딱선~~",0
1799,rlad****,문재인정권은 역대 어떤 정권과도 비교가 안되게 조작과 거짓말이 난무하고 있다. 여론을 자기쪽에 유리하게 선동하고  해석하여 진짜 민심을 호도하고 있으며 잘못된 정치로 대한민국을 망치고 있다.이로인해 국민들의 스트레스는 날로 높아가고 있으며 심한 우울감마저 느낀다. 하루빨리 문재인과 그 일당들의 국민 기만 행위를 저지해야 한다!,1
482,sine****,서초동 300만명 모였다고 말하는것들이 바보지..거짓말을 해도 정도껏 해야지 저러니 좌파가 하는짓은 믿을수가 없다,1
1642,huki****,"경제를 망쳐놓고 국민 호주머니를 털고, 그것도 부족해 내년엔 적자 국채를 발행하는 폭망 대통령 문재인은 하야해야 합니다~",1
405,Nikos,WFM 홈피에 몇 달전 공개된 정보가 미공개정보냐?,0
248,elvi****,"명판사는 조국가족 사기단의 영장기각전담판사인가? 범죄혐의자 조권은 영장실질검사를 받아보아야 구속이 뻔해서,영장실질심사를 포기한건데 , 뜻하지않게 법원이 구출해주는 개한민국, 문씨, 이게 든든한 나라인가 ? 개힌민국, 떡이나 해먹고 치우자 !!",1
2707,써니,인사청문회의 본질을 이해하시는 몇안되는여권인사인듯~,0
1519,아르케,자신을 믿고 신뢰해서 준 인사권으로 요직에 전부 윤석열의 사람으로 채우면서검찰공화국을 더욱 공고하게 만들기 위해 검찰 내부의 반발을 무마하기 위해 결속을 다질 구심점이 필요했고 그 시점에 조국 장관님이 검찰개혁의 선봉대에 서시게 되자 검찰공화국을 지키기 위해 검찰쿠데타를 일으켰다고 보는 시각이 있습니다.자신을 임명해 준 임명권자인 문재인 대통령을뒤에서는 버벅대단고 험담을 하면서 마치 자기가대통령인거 처럼 권력에 취한 언행을 했다고 합니다.탄핵으로 끌어내려 국민 위에 군림할 수 있는 권력은 없다는 것을 보여줘야합니다.,0
1473,intensive,200 만명을 내세운들정직한 오천만 국민은 비웃음거리로 보일뿐,0
487,dakims,정상적인 두뇌를 가진 사람이라면 가질수  없는 생각과 의견을 국민다수의  여론 인양  문재앙패거리들이 댓글조작질로 베스트댓글로 만들어 놓고 국민을 개돼지 취급하여 세뇌시키고자 하는  사악하고 후안무치한 악마놈 문재앙... 조작.거짓말 선동질을 빼면 시체.. 드루킹 댓글조작..리얼미터를 통한 여론조작질에 ..통계조작과 방송통제와 편파왜곡보도로 국민의 눈과귀를 가리고.. 야당이 도둑질하면 범죄로 처벌하고 문재앙과 조국이 하면 정당행위라고  생떼를 쓰는 문재앙패거리는 대화상대가 아니라 진실을 말할때까지 몽둥이로 패죽어여야 하는 인간말종들,0
1440,pine****,주변인들은 죄다 총맞는데 정작 본인은 한달에 1100만원씩 월급받고 페북으로 큰소리나 치고있으니 참 정의로운 국가입니다.,1
156,sier****,전국민을 상대로 눈하나 깜짝 안하고 거짓말에 위조에 할 짓 다하는 두 여성이 오히려 더 무섭지!! 그냥 여성이냐고!!!,1
1802,쥐잡자,내년 총선이 ㅤㅁㅡㅇ명해줄거다.... 정의를 위한 촛불민심인지 왜구 불의를 위한 알바꾼 내란민심인지?,0
2125,oraora,문통  일본은 정직해야 한다고 말하는데?준용이도 정직한가?왜? 딸은 남의 나라에 가서 세비로 경호를 받나  뭐 대단한 일 한다고 내나라에서 돈 쓰지 남의나라에서  사는지?제발 집안 단속 좀 잘 하시오정숙씨도 나대지 말고 집콕하라고 하고   뭐 모범이 되는게 하나도 없구마 일본타령이야개인적으로 인맥이  꽝인사람,0
2593,jaei****,40대 진보 호남거주 민주당 지지자하고는 말안섞어야겠다..,1
2293,동해바다,이게 바로 있는 사람들에  특권이다 ㅋㅋ서민은 상상도 못하는 스펙쌓기정아무개에  치맛바람  장난 아니다,0
1303,태백산맥,"본인들도 기억못할 13년전 ...지금 서울 수도권에20억이상있고스카이, 유학다녀왔고자녀들 유사분류 같이 한번 뒤져봐?정말 우리나라 ... 이거 너무 한거 아닌가요?보다보다 화딱질나네요...50대 초반 평범한 국민",0
1060,몽땅연필,쇼하지말고~~~~특검갑시다!!!!,0
2034,hwcj****,다시는 민주당 찍지 않을겁니다,1
2701,주디쥐,금태섭 당신은 안철수한테서 파생된사람아니냐초록은 동색이라더니 그런다고 총선에서 청년 표가 당신한테 몰릴줄아냐?  소신은 그런자리에서 쓰는게 아니다 그건 그냥 객기지.  얼굴은 제대로 알렸으니 장제원이 부럽지 않겠네,0
706,maxK,"속보"" ""단독""""일본회의 의장 직접 지시 사항""조국이 법무장관에 임명 될시 지금의 경제전쟁에서 일본에 타격이 크고문정권이 차기 총선 및 대선에서 재집권하여 5년내에 일본을 경제적 군사적으로추월할 것이 예상되므로  대구경북 부산경남에 1500만 이상의 친일매국노 종자 와 한국의 친일매국 똥나라당 및 토착왜구들을 선동하여 한국내에 가짜뉴스를 퍼뜨려조국의 입각을 수단 방법을 가리지 말고 막아야 한다.또한 아베는 이들에게충분한 금전적 지원을 하여야 한다.",0
2607,swes****,이게 왜 세대 전쟁인가요?? 옳고 그른일에 분별 아닌가요!??? 저는 30대 주부인데 조국 반대합니다!!,1
2974,윤태희,한겨레? 누구와 누가 한겨레라는건지? 정의당? 정의당이란 이름이 실망스럽군요,0
2425,의열1919,이젠 초등학교에서 친구들 끼리 말다툼해도검찰이 나서겠네?초등학교 압수수색하고 애들 생기부 공개하고그치?검찰들 할일 많네....,0
1870,lobster,목사가 신이냐...똥싸고 밥먹고 죄짓고  ㅅ 은 다 똑같다....그러니 목사가 뭐 이러냐 그딴 말은 하지도 마라...본질은 문제인이 문제를 만들었기땜에 일어난 사간이 아닌가..,0
68,하늘아,문제인 문닫고 집에가시소 선진국  순방선  대접도못받고,0
2477,grpo****,묻고싶다. 박근혜 탄핵된 이후 삶이 더 좋아졌다는 사람 있나. 내주변엔 아무도없다.  촛불들러 부산에서 서울까지 갔는데 그 노력이 지금 모습인게 너무 후회가된다. 선동된게 아닌가하는 생각이 든다. 차분하게 생각해보자.  조국을 차치하고라도 지금돌아가는 현상황이 너무 우려스렵다.,1
1940,nchu****,"진짜 엽기적이었던 게....모두가 해맑게 웃으면서 손을 번쩍번쩍 드는 것을 보고 순간 북한인 줄 알았다. 그리고 방청객들 고개는 왜 그렇게 끄덕여 대는 거야 무슨 인형도 아니고. 현실선 결코 벌어질 수 없는 것들인데, 기획의대도로 연출 됐다는 거지.",1
1822,깅가밍가,"댓통령을  포함해서 전국민을 상식시험 치게하자.상식이 통하는 사람에게는 국적을 주고, 상식이 안 통하는 자는 국적을 박탈하고 북으로 추방하자.",0
1077,잭,검찰은  지금 이루어지는  청와대 여당등 좌빨 압력에 조금도  신경쓰지 말고  국민만 믿고  철저히 조국 그 가족비리를  파해쳐 주시기 바람.검찰이 나라를 구하기 바람,0
2776,enko****,완전히 이 집안 전체가 비리종합세트구만 ㅉㅉㅉ,1
1842,roca****,검찰개혁은 문재인의 헛소리다 개혁은 윤석열이 다했는데 살아있는 권력도 수사하는게 개혁의 핵심인데 문재인이 말하는 검찰개혁 의미가 뭐냐? 아는 사람있냐? 문재인 검찰개혁안은 문재인 조국수호안이다 조국사태 이슈 터지고 기사화 될 때마다 청와대에서 검찰개혁 당장하라고 운운하는거 웃기지 않냐? 이따위로 조국 감싸는 문재인 당장 강력수사해라,1
875,star****,대학생들이 전부다 들고 일어나야된다,1
1334,청산유수,대깨문 들은 진실은 억지로 외면하고 ㆍ감성놀이만 하는구나 ㆍㅎㅎㅎ 한심한 것들,0
2146,rara****,이래도 조국은 가짜뉴스래!  ㅋㅋ 멘탈이 얼만큼날라가야 인정할껴? 법무부장관자리가 그리도탐나냐? 아들 딸 처 다 만천하에 얼굴공개되고신상털리는데도 네 장관자리는 붙들고늘어지는꼴이 참 역겹고 가증스럽구나...내 애비가 그랬음정말 정떨어지고 소름돋겠다. 거짓말도 어찌그리뻔뻔스럽게하냐? 돈독 권력 명예욕에 탐욕까지..너는 진정한 사기꾼이자 범법자다!국민을 조롱하고 우롱하고 가지고 노는 너는 반드시 네 죗값치를거다. 아무리 지금 정권이 네편이라도...얼마못갈거다.,1
2083,정은,"문재인..개,,,도독놈이여...나라망치는......문재아들만,,,채용집단,,,,,",0
252,ssle****,이러고도 정부를 믿겠나 온국민을 상대로 우롱하고 거짓하고 지식구감싸않는장관이 무슨일을 똑바로 하겠나 눈앞에서 날강도짓하는데 저런게 장관이라니 믿어지지 않는나라일세 더 웃기는건 문재앙이로세 그노인네 허락없이 했겠냐 이게 나라냐 법앞에 평등하라 공정하라 조국의뻔뻔함은 어디까지일까 범죄인을 장관으로 인정못한다,1
1753,메르카바,드루킹이 또 발동하는군,0
2903,coca****,제가 엄마 아빠라면요. 이사태에 딸 오피스텔에 혼다 안 놔둡니다. 위험한 상황이 벌어질 수 있는데 왜 부모가 방송앞에서 눈물을 짜죠? 기자회견보고 소름이 돋았어요. 남자둘이란 얘기까지 칭하며..자기 딸 앞세워 무슨 상상으로 감성팔이를 하고싶은건지 쓰레기가 따로없는 항변이죠,1
1394,해맑음,입만 열면 거짓말이구만~아는 바가 없다~ ♪♩~,0
451,grap****,좃선아 ㅡ어디빅데이터를 가지고 구라냐?ㅡ수꼴들빼고 좃선일보 신문으로 누가봐?ㅡ2018 오보제일많은 언론이 조선들어가지 ㅡ기레기권승준,1
2505,마음,문빠 집단들아  !한겨레신문이다 ~ 오죽하면 한겨레신문에서 이런기사를 쓸까 !너희들 체면에 스스로 빠진자들아 !이제 잠에서 깨어나라 !올바른것은 옳다고 아닌것은 아니다고 해야지자기들 생각과 다르면 이리떼처럼 무조건적으로반대한다면 과연 무엇을 얻을것인가 !시간이 지나면 다 들어난다그리고 그때 왜 그랬지할것이다제발  무조건적으로 생떼쓰지말고 냉철해라후회할 시간도 그렇게 많이 있지는 않다왜 이런 정부를 무조건적으로 !!절대로 자ㅤㅎㅑㄴ당을 지지해서가 아니다이 나라가 바른길로 가야하기 때문이다,0
2007,your****,"이 와중에 좌파들은 자한당이 조국 법무부장관 되는거 두려워서 댓글알바 푼거란다 ㅋㅋㅋㅋㅋ 그넘의 프레임정치 지긋지긋하다 어휴... 젊은이들이 개돼지로 보이나 고새 또 프레임 씌워서 선동하려고 ㅉㅉㅉ.. 그리고 돌대가리 민주당아, 조국 말고는 법무부장관 앉힐 인재가 없니? 더 괜찮고 더 쎄게 사법개혁 할 사람 앉히면 되잖아? 민주당 내에서도 나름 법무부장관 자리에 청운의 꿈을 갖고 있던 사람들, 니들이 나서서 그릇된 인사 바로잡을 겸 법무부장관해보란 말이다. 민주당은 문재인의 시다바리들임? 문재인의 의리 지켜주기위한 조폭집단임?",1
338,hyer****,조국이 아이돌이구나. 공지영처럼 나이먹은 아줌들이 빠순이들,1
1736,땡주,아무것도 아닌 조국 건드려서 차기 대선후보로 만들어주는 자한당 클라스.,0
245,yps4552,사기꾼 집단,0
631,chaos,당시  외고전형에  글로벌  영어특기자 전형  있었다.  분명히.  분탕질 하지마라.  정의가  있는 나라가  진짜  나라,0
747,rhrn****,"조국을 보니 지역민의 재산인 웅진학원  재산을 교묘히 조국일가의 재산으로 돌린게 맞아보이고,딸에게 온갖 특혜를 받게해 부정 입학,혜택 받게한게 맞다. 사모펀드 가입해 이익을  탐한게 맞다..워낙 교묘한 인간이라 합법인듯 보이지만 이놈은 사기꾼에 사회악인  놈이다 ㅡ<U+0001F415><U+0001F415>",1
83,bih1****,교수 명단공개 안한다고 가짜라고 선동하는  더듬어당 바로 댓글 선동하는 홍어들과 딜창들 ㅋㅋㅋ 몇안돼는 것들이 국민을 우롱하고 있네개 쓰레기들 쫌 꺼지라,1
1179,go35****,이대는  금메달리스트 입학시켰다고  총장 포함 교수들 무더기로 감옥갔다.........고대는  민족고대 어쩌구하더니  이지경되서도  눈치보냐...서울대  부산대 키스트 공주대 동양대 등등...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ...불과2년전  금메달리스트를   체육과에  특채했다고  개나발불던것들이   ....ㅋㅋㅋㅋㅋ,1
2254,더존공동체,조 국은 군소리 없이 사퇴하는 것이 국민에 대한 최소한의 도리다.,0
613,쥐를 잡자,"오늘 아침 방송에서 패널 말하기를, 외고에도 당시 이과는 존재했습니다. 공주대 논문 발표의혹에 대해서는,첫째, 3저자가 어떻게 1저자를 제치고 발표할 수 있냐?(담당교수팩트체크: 발표가 아니라 포스터 옆에서안내자 역할?했음.)둘째, 당시 담당교수 인터뷰 말미에 이제 제발 이런일로  연락안했으면 좋겠다. (원래 내용은 언론보도 내용이 사실이 아니기때문에 사실확인 알려준 후 연락하지마라했는데, 기사에서는 그냥 덮어두자는 내용으로 기사화 됨)청문회 후 가짜뉴스 살포한 놈들 허위사실 유포, 명예훼손, 무고죄로 모두 고소고발하자.",0
1561,쏘가리,자학대검조중동 연합은 삼청교육대로,0
2984,ssjo****,"이런 인간이 그동안 민정수석..문죄인의 오른팔,세치혀로 혹세무민하고 온갖비리는 다 저지른 집구석이네..그러고도 난 전혀 몰랐다고 오리발내미는 철면피에 경악이다..청문회는 무슨..빨리 검찰수사받고 감방에 넣어야",1
1411,아침운동,멋지다 대한민국 !!!!!!!!역시 깨어있는 시민들 그것이 대한민국을 움직이는 진짜 국민들이지 저는 오늘 일때문에 참석 못했지만 나라 바로잡는 일에는 언제던 참석할것 입니다 여러분 고맙고  존경스럽고  사랑 합니다 조국 수호  검찰개혁  공수처 설치,0
2627,starr,조국은밥무부 장관이 아니고일반인으로서의자질도없어요.편법.이중인격.특권 남용,0
2822,dhle****,"역사상 처음으로 현직 법무부장관이 검찰수사 받고, 구속되고, 재판받는 일이 벌어질 것이다! 더불당 노망든 인간들과 좌빨부대가 검찰을 협박한게 저들 인생 최대의 실수다! 일단 조국은 끝날 것이고, 문재인과 현정권의 어디까지 갈지는 아무도 모른다! 조국 한 ㅆ레기로 인해, 이 정권이 무너지는구나. 참으로 감사한 일이다.",1
1072,okso****,대한민국이 아직 정상적인 사고를 가진 사람들이 많다는 방증이다 딴건 몰라도 조국임명은 오기와 독단의 결과다 정치는 하나를 주고 하나를 받는것인데 그런의미에서 문통은 정치가 아닌 국정운영을 하고 있다 바로잡아야 한다,1
2126,akokon,위선 덩어리  비리 종합선물세트,0
2159,나는king,참 다들 이상한사람들이 엄청많네여비리의 온상인조국을보면서사람이저렇게도 할수있구나하는걸생각하니  섬뜻하네여~자기가 잘못한걸 실토하고 국민들께사과하고 남자답게 깨끗이그만두면될껀데 자꾸 변명하고 꼭장관을할려고하니 나라가 시끄럽지,0
1043,가위손,개똥빠들은 할말 없어면 친일 이라는 말 밖에 할줄 모른다 더러운 놈들~,0
3065,마티스,"어제 서초동집회에서 느낀 점은...국민들이 진심으로 검찰에 분노했다는거,검찰개혁을  원한다는 사실.그리고검찰행태에 동조한 언론에 대한 분노,내통한 자한당의 소멸. 누구도  이 큰 흐름을  꺽지도 막지도 못할것이다기득권을 지키려한 검찰의 그 모든 노력이오히려 개혁당하는 밑거름이 됨.오랜  세월  권력의  정점에  서있었던 그들도  차마  믿기 어렵겠지....",0
366,park****,세상이 미쳐 돌어가고 있다.저런 정신나간 작자들은 아마도 정의와 진실이라는 뜻도 용어도 모르는 천치들알것이다.,1
181,아이사랑,문서 위조 전문이구만..영화를 보는거 같애..,0
1867,라니꾸<U+2764><U+FE0F>,파이팅입니다!! 태극기 건곤감리도 없애버리는 빨갱이 집단 조국 사퇴해라!!,0
406,kant****,"어제 tv조선 탐사보도 보셨나요? 정경심 아주 갑질이 몸에 베인 연입니다. ""그리고 우리 아파트는 어떻게 들어왔습니까? 지금 오늘 수위 아저씨 나한테 혼나는 꼴을 보고 싶어서 이러세요?"" 목소리만 들어도 얼마나 기쎈 연인지.. 조국파헤치기 방송 꼭 보시길",1
2388,bede****,쓰레기가 전국구 인물?쓰레기당,1
541,myod****,대학생들의 시국선언과 조국사퇴집회를 지지합니다!!,1
897,ioum****,상의1%로 서울대생들이 나섰으면 말다했지 ..모교에서 얼마나 말이 많으면 후배들이 인정을 못할까 ㅉㅉ,1
629,초운,자한당 놈들 오늘 청문회 보이콧 의논한다네요.. 이런 사실들 드러나면 자기들이 퍼뜨린 가짜뉴스가 만천하에 거짓임이 드러나니까.. 청문회 죽어라고 안하고 계속 언론으로 조국죽이기.. 노통때도 그렇게 노전대통령 검찰로 불러내 카메라앞에 세우고 사돈에 8촌까지 털더니.. 그 수법 여전하네요,0
2610,nadj****,함내세요 라고 한넘들 아이피 추적해봐라.  고구마 캐듯 줄줄 딸려 나올거다. 하여튼 추악하고 더러운 좌파 놈들.,1
546,몬솔,이건  진짜  서울대생.그  전것들은   토건족 적폐 자식들토착왜구 끄나플   부지기수라  추정 한다,0
1210,russ****,창피한 일이 대한민국에서 벌어지고 있다.  전 대통령의 탄핵에 이어 당선된 대통령과 민주당도 피의자를 감싸는 나쁜 선례를 남기고 있으니 ㅉㅉ  권력에  목메는 정치인들과 줄서서 이득보려는 간사한 ㅅ ㅋ 들.. 국민이 어리석으니 가능한일,1
392,onmon12,공수처설치가 아니라!촛불난동 분자좀!걷어 치워라!태극기 훼손 죄로 쳐!넣어라!,0
1512,chul****,조국은 이젠 끝난것 같다.문대통령 레임덕도 가속도가 붙겠다.아니 민정수석 부인이라는 자가 저렇게파렴치한 일을 할수 있을가.국민들 배신감이 크다.민주당 및 청와대 이젠 어떡하냐뭘해도 이제 국민들이 믿지 앓을려 할텐데개한국당 다음 총선에 쓸어버릴 기회을아주 아작을 내는구만 이 아주머니께서.,1
2389,밝고 기쁘게,PD수첩 꼭 보십시오. 이번 사건이 얼마나 어이없는 사건이었는지 일목요연하게 정리되어있습니다. 윤석열이는 이런식의 수사 얼마나 많이 했을까 억울하게 수사받았던 수많은 힘없는 이들에게 사과해라. 조국장관일도 용서할수 없지만 조국장관은 그나마 힘있는 사람이라 이렇게라도 알려지는거다. 정말 용서가 안된다. 이렇게 하면서도 국민이 계속 속을거라 생각했나 진짜 개돼지로 보니까 이럴수 있는거다. 누가 이나라의 주인인지 보여주기 위해서라도 서초동 집회에 나간다,0
1412,보라,조국맞불? 보고왔는데 500명되나?어이없음검찰개혁시민들 100만넘었어요   지금제가보고오는중  사람들장난아니예요 서초역 다 둘러쌈 구석구석   지금도 사람들 들어가는중 언론쓰레기들이 5만 10만30만 50만하는데 믿지마세요,0
2809,jupe****,윤셕렬검찰총장의 남다른 정의감과 비리수사에는 지위고하가 없다는 것을 실천적모범적으로 조사하는 대표적사례일 듯 싶어 이제야 제대로 선 검찰을 보는 것에 박수를 보낸다 다만 조국의 핵심 의혹인 사모펀드수사는 많은 가족이 얽히고ㅤㅅㅓㄺ혀 수사가 장기화되면 과연 검찰이 지금의 모습되로 수사가 진행될지 의구심을 갖는것도 사실이다 왜냐면 곧 있으면 검찰 인사권을 틀어쥔 조국이 법무장관이 청문절차와 상관없이 강제임명되면 검찰수사관들이 누가 과연 고양이 목에 방울을 달 것인가에 딜레마에 빠질 것이다 정상ㅤㅈㅕㄱ 정권이면 이런 자를 임명할 수 가없다,1
2221,cha1****,조국이 이렇게 대단한 인간이였구나. 대한민국에 아무리 사람이 없기로서니 어찌 저런 기생오래비같은 인간 하나에 이렇게 나라가 들썩거린단 말인가. 참으로 개탄스럽다. 이러고도 세계 몇등 국가라고 내세울건까. 대한민국이 내 조국이란게 쪽팔린다.,1
2728,doky****,조윤선이 언제 남들에게 개천에서 붕어 가재로 살라고 한 적 있나?... 조국은 남의 집 자식들은 개구리 붕어라 살라고 하고 지자식은 온갖 특혜를 다 누리게 하니 분통터지는거지.,1
2441,정의구현,조국을 지켜서 사법개혁 공수처 설치하자,0
1614,ho04****,내년 정월초부터 자살자 속출할거다 지금도 경제난으로 자살자들이 늘고 있다 문정권2년이 대한민국 자살길로 인도했다 진짜 듣지도 보지도 못한 나라로 전략했다 하루빨리 문재인이 탄핵하여 대한민국이 제 자리로 돌아 와야한다,1
1061,청산,"대한민국 포청천, 윤석렬 검찰총장님 화이팅!!국민은 당신의 정의로운 모습에 박수를 보냅니다.오직 국민을 위한 검찰이 되시길.",0
1806,장총찬,"시청, 남대문, 서울역쪽 인파는 왜 안올리나?",0
1433,aerofkim,조국 구속  인원 안 밝힌것 보니당신은    기자+쓰레기 입니다.사실을  그대로  이야기 안하니곡학아세선배    기자+쓰레기가  그렇게 가르쳐드리던가요,0
154,asia****,어처구니없는 총리!,1
2232,egrj****,"온 우주의 기운이 조국의 딸을 향하고 있었구나. 이런데도 전교조 개들은 왜 주둥아리 쳐닫고 있냐? 니들이 떠들던 참교육에 위배가 안 되냐? 그리고 오지랖 넓은 민노총, 김제동, 표창원, 김어준, 김미화 이런 것들은 왜 조용하냐? 이래서 세상 사람들이 너희들을 욕하는 거다.",1
1127,kmj2****,달창 특징. 듣고싶은것만 듣고 보고 싶은것만 본다. 문재앙처럼. 이렇게 증거가 나오는데도 부정할래? 딸은 원본도 제지 못하잖아?,1
1984,숲지기,저정도 위선일려면 사이코패스아니면 조현병정도여야 되지 싶다. 뭔가 정신적으로 심각한 불균형이...어찌 그렇지 않고서 자기가 입으로 한말에 하나같이모두 반대로 행동할수 있단말인가....? 저ㅅㅋ는 서울대교수가 아니라 정신병원에 있어야할 넘임.말과 현실이 괴리가 거의 정신병자수준임.,0
1862,mmka****,대통령위에 조국이다.,1
2086,집합,강남에 살고 자산은 50억이 넘고 딸은 의전다니며 유급을 두번했는데도 장학금받고.....이혼했다는 동생 부부는 ........이건뭐 할말이 없네. 그럼에도 지지하는  니들 태극기 부대 욕하지 마라. 한치도 안틀리니.,0
2092,여산,"참으로 괴상한 집안풍속이네.죽창들어라.저런인간이 민정수석이였으니?촛불정부 ,,,,ㅉㅉㅉ 기가차다.조국 죽창들라~",0
1939,송도,댓글 작업팀들이 조국에 올인하는구만다음에서 왠만하면 추천이 이러지 않은데애쓴다,0
1122,lsys****,"제목에 '사실'이 아니라  '의혹'이라 되어있네요. 기사내용에는 '추정'과 함께 책임을 회피할수있도록 교묘하게 쓰였네요. 조선일보는 아직도 이런류의 기사가 많네요. 조국 부인은 법적 방어 잘하시고, 조국은 검찰개혁 사법개혁 잘하시고. 검찰은 수사 잘하세요^^",1
556,늘푸른소나무,"정치에 무관심하던 대학생들이웬일일까..혹시..정치색, 단발성으로끝나면..저의가의심스럽다이젠..현실정치에참여하여 국민을위해압장서주길기대합니다... 그동안..어처구니없는 일들에왜그리무관심들했는지  ....",0
357,크로버 사용자 관리 요청는,시민이 주말반납하면서 촛불들면 뭐하냐.청와대나 민주당은 숨도크게 못쉬고 야당에 끌려 아무것도 할수있는게 없는데.ㄱ국민은 할일없어 주말에 촛불드냐.열불나서 밈주당지지 철회한다 써걸 ♪♩들.죽든살든 온몸으로라도 해본적해본일 있냐.개밥그릇 챙기는데만 눈에불켰지 썩을롬의 민주당 다함께 자폭해라 왜사니.,0
1543,제품최고,김성태 딸래미 압수수색한적 있나 검찰이???김성태 집 압수수색한적 있나?부정취업이 훨씬 큰죄인데왜 검찰은 그런건 조사를 제대로 하지 않나/???,0
2521,choj****,호남 저래서 욕먹지~   잘못된건 잘못됐다고 해야지~,1
65,양희석,유시민 촉새  요럴때 싸가지없게  말한번 해봐라,0
249,소크라테스,조국은 끝이 안보인다 온갖비리로 살아온 인생 조국!!  너는  그냥 ♬~♪♩♩♪!!,0
1206,구름다리,"윤석렬검찰총장님,화이팅, 검찰이 바로서야 나라가 온전하다,정권은 바뀔수도 있지만,검찰의 임무는 바뀌지 않는다",0
1417,whdr****,정유라사건 이화여대학장 총장  모두 실형받았다. 정유라사건과 공평하게 조민 조국사건을 처리해라.,1
187,joyrain,"ㅋ ㅋ  조국  가족은  문서는  모두  위조해야  하는  줄  아나봐.이런  정신상태니  돌머리  딸도  의사  쉽게  만들려  했지.국가기관에  제출하는  진단서에  병원명,  의사이름도  없다?   당연히  의사면하번호도  없을테고. 허위진단서  작성시  의사가  법적  처벌을  받기  때문에  정식  진단서  발급이  불가능했겠지.   정형외과  의사가  뇌경색,  뇌종양  진단서를  발급했다?   이거  무슨  북한  얘기인가요?   와.  이  집구석은  진짜  답이없네.",0
1267,초석,정치검찰이 논두렁시계2탄을 노리고 있다,0
1393,list****,믿음직한 대한민국 검찰!!! 문어벙괴뢰정권을 타도하자!!!,1
1732,goys****,민주당.정의당  내년 총선은 끝난것 같네요..전라도에서  20 석도 어려울듯 하네요.청화대  얼라들이 명색이 국민의대표 국회의원을 호통치는 나라입니다.민주당은 사망신고를 했습니다.,1
1683,kdjs****,"대통령이 국민 말을 듣나요? 고집만 세고 나라를 위해 국민을 워해 한일이 뭐있나요?가만 히 살펴보세요? 대한민국 건국, 발전세력은 부정하고 좌파[운동권, 주사파 ㅡ마르크스이념을 못벗어난자들]와 북한만 옹호하고  국민을 철저하게 편갸르고 조국이란 인간을 임명하여 국민을 개돼지 취급하고[나는 그렇게 생각됨]. 보세요. 정무수석한 조국사태보고 국가교육정책을 종이 조각 처럼 뒤집는 가벼운 사람입니다 .경제문제. 탈원전, 외교]ㅡ전부 국력약화요인 입니다. 변하지 않는한 나라의 미래는 암울합니다. 문씨가 물러나는 것이 나라 구하는길입니다.",1
1398,중궈,조국=  거짓말,0
1464,야발라바 히기야,왜?다음차례는 기레기들이리니까  쫄았냐?계속 짜장검사  개노릇이나해!버러지보다 못한색히들.검사쓰레기들 못지않게 추악스런것들..,0
223,토착왜구자한당,유희곤.  기레기 색히!,0
842,risingsun,"나경원, 장제원 사학재단 수사는 왜  안하지????????",0
199,겨울하늘,"조국은 거의 자포자기 상태인듯 하다..나중에, 나중에, 차후에, 추후에.....를 남발하고 있다.",0
2477,멍멍아꽃먹어,아휴 사기당하셨네ㅠ 검찰놈들아 이왕수사하는거 조국수석님 가족들 사기맞은 13억이나 찾아서 돌려드려라,0
1651,sh67****,아직도 국민들에게 사랑받고 있다고 착각하는 문통에게 국민들이 보내는 경고다. 국가를 위해 제대로 대통령직 수행하지 못하다면 하야가 마땅하다!!!!,1
1872,midastoo,그전에 신문 구독중단하기를 잘했지기레기 탁월한 선택이다,0
866,nori****,진짜 서울대생 몇 명 없을거 같네. 당당하면 마스크까라,1
1113,malaki,"조국 특검을 해라. 오늘 밝혀진 조국 딸의 인턴 상황은 논문, 입학, 장학금 보다 더욱더 민초들을 절망케 하고, 희망을 잔인할 정도로 짓밟은 것이다. 개구리, 가재, 붕어가 우습게 보이냐? 조국 특검해라",0
2076,kjkm****,ㅉ 이것봐라 민주당 하는 짓거리. 결국엔 총선이네. 나라 살릴 생각은 추호에도 없고 총선이 목적이네,1
983,한석봉,"법 앞에, 기회 앞에, 모든 국민들은 평등하게 적용되어야 한다한쪽 눈으로만 바라보는 진영논리에 빠져있는 모든 국민들은 정신차려야깨끗한 대한민국이 빠르게 실현되지 않겠는가?",0
2379,wwul****,최고급 양복 넥타이 ㅋㅋㅋㅋ색도 튀는 넥타이 ㅋㅋ귀족맞네. 오늘 사퇴 기다린다,1
1955,박철우,네이버서 놀던 놈들이 작당하고 함 넘어온듯하네,0
1263,kyoh****,범죄자가 법무부 장관인 나라의 국민이라는게 부끄럽고 불안하고 화난다.,1
2398,joog****,국민 여러분! 양의 탈을 쓴 늑대 라는 말 아시죠! 바로 민주당 놈들 입니다!! 정확하게  두 눈 부릅뜨고 봐야 합니다.  이 나라의 운명이 걸려 있는 상황입니다!!!,1
